user_id,password,name,sex,age,phone,email,pdi_1,pdi_2,pdi_3,pdi_4,pdi_5,pdi_6,pdi_7,pdi_8,pdi_9,pdi_10,pdi_11,pdi_12,pdi_13,pdi_sum,phq9,phq9_2,phq9_3,phq9_4,phq9_5,phq9_6,phq9_7,phq9_8,phq9_9,phq_sum,pdi_status,phq_status
Uilliaz,123456,www,female,60,010-4567-8977,h@h.com,3,3,2,3,2,2,3,2,3,3,3,2,3,34,1,1,1,1,1,1,1,1,0,8,즉각적인 도움이 필요한 상황,경증 우울
Unginser,123456,xxx,female,74,010-5678-9088,i@i.com,2,3,3,3,2,1,4,2,1,3,2,1,0,27,3,3,3,1,0,0,0,0,1,11,즉각적인 도움이 필요한 상황,중증 우울
Uppeola,123456,yyy,male,28,010-6789-0199,j@j.com,3,3,3,3,4,1,3,1,0,2,0,0,0,23,3,3,1,3,1,0,1,0,0,12,모니터링이 필요한 상황,중증 우울
Vigdona,123456,zzz,male,26,010-7890-1310,k@k.com,3,2,2,3,2,3,3,3,0,2,0,3,4,30,1,2,1,2,2,2,1,0,0,11,즉각적인 도움이 필요한 상황,중증 우울
Vignobal,123456,aaa,male,53,010-8901-2421,l@l.com,1,2,3,2,3,1,3,1,1,1,1,1,1,21,1,1,1,1,1,0,0,0,0,5,모니터링이 필요한 상황,경증 우울
Vulmari,123456,bbb,male,25,010-9012-3532,m@m.com,0,1,3,0,0,0,2,1,0,1,1,0,1,10,3,3,0,1,1,0,0,0,0,8,모니터링이 필요한 상황,경증 우울
Warelan,123456,ccc,female,40,010-1234-5755,n@n.com,1,3,4,2,2,0,3,1,0,2,2,0,1,21,1,1,1,1,1,0,0,0,0,5,모니터링이 필요한 상황,경증 우울
Wennifax,123456,ddd,male,65,010-2345-6866,o@o.com,0,0,0,0,0,0,4,0,4,2,2,0,0,12,0,0,0,0,0,0,0,0,0,0,모니터링이 필요한 상황,정상
Westeach,123456,eee,male,26,010-3456-7967,p@p.com,2,2,2,2,2,2,2,2,2,2,2,2,2,26,1,1,1,1,1,1,1,1,1,9,모니터링이 필요한 상황,경증 우울
Winnice,123456,fff,male,53,010-4567-8978,q@q.com,3,2,2,3,2,1,2,1,1,1,1,1,1,21,1,1,1,1,1,1,1,1,1,9,모니터링이 필요한 상황,경증 우울
Winopez,123456,ggg,male,55,010-5678-9089,r@r.com,1,2,1,1,1,1,3,1,1,1,0,0,0,13,0,0,0,3,0,0,0,0,0,3,모니터링이 필요한 상황,정상
Wlandol,123456,hhh,male,31,010-6789-0200,s@s.com,3,2,2,3,2,2,2,2,1,1,1,1,1,23,1,1,0,1,0,0,0,0,0,3,모니터링이 필요한 상황,정상
Xogarred,123456,iii,male,38,010-7890-1311,t@t.com,3,3,3,3,3,3,3,3,3,3,3,3,3,39,2,2,2,2,2,2,2,2,2,18,즉각적인 도움이 필요한 상황,중증 우울
Ysabair,123456,jjj,male,28,010-8901-2422,u@u.com,3,3,3,3,2,2,4,2,1,3,1,1,2,30,2,2,0,1,0,0,0,0,0,5,즉각적인 도움이 필요한 상황,경증 우울
Ysgaras,123456,kkk,male,26,010-9012-3533,v@v.com,3,2,4,3,4,2,3,2,4,3,2,2,2,36,3,2,1,3,3,3,2,2,2,21,즉각적인 도움이 필요한 상황,중증 우울
Zorburg,123456,lll,male,67,010-1234-5756,w@w.com,1,2,1,1,1,2,3,1,1,1,0,0,0,14,1,0,0,0,0,0,0,0,0,1,모니터링이 필요한 상황,정상
eriqemfsn,123456,mmm,female,28,010-2345-6867,x@x.com,3,2,2,3,3,2,3,2,1,3,1,0,0,25,1,1,2,1,2,0,0,0,0,7,모니터링이 필요한 상황,경증 우울
qlkrhqwjr,123456,nnn,male,28,010-3456-7968,y@y.com,1,1,1,2,2,2,1,2,2,2,1,2,2,21,0,0,0,0,0,0,0,0,0,0,모니터링이 필요한 상황,정상
ksjdhjawe,123456,ooo,female,41,010-4567-8979,z@z.com,3,3,2,4,3,0,3,0,0,4,3,2,1,28,0,1,0,1,0,1,0,0,0,3,즉각적인 도움이 필요한 상황,정상
ksjehrj,123456,ppp,female,63,010-5678-9090,a@a.com,3,2,2,1,2,1,3,1,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,모니터링이 필요한 상황,정상
3jhr12,123456,qqq,male,28,010-6789-0201,a@a.com,3,3,3,3,3,3,3,3,1,3,1,3,3,35,3,3,3,3,3,2,2,1,0,20,즉각적인 도움이 필요한 상황,중증 우울
lkwh4kj4,123456,rrr,female,60,010-7890-1312,b@b.com,3,3,2,3,2,2,3,1,2,3,3,2,3,32,2,2,1,1,2,1,2,0,0,11,즉각적인 도움이 필요한 상황,중증 우울
kj2h345,123456,sss,female,65,010-8901-2423,c@c.com,0,4,4,3,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,모니터링이 필요한 상황,정상
lkjh45,123456,ttt,male,28,010-9012-3534,d@d.com,4,2,3,1,3,3,3,2,3,1,2,2,1,30,1,1,2,0,1,2,1,1,1,10,즉각적인 도움이 필요한 상황,중증 우울
lkjh245,123456,uuu,female,61,010-1234-5757,e@e.com,0,0,0,1,0,0,3,0,0,0,0,3,2,9,0,0,0,0,0,0,1,0,0,1,모니터링이 필요한 상황,정상
znxgk3,123456,vvv,male,29,010-2345-6868,f@f.com,3,2,2,3,2,2,1,2,2,1,2,2,1,25,2,1,1,1,2,1,1,2,1,12,모니터링이 필요한 상황,중증 우울
lkj3h51,123456,www,male,29,010-3456-7969,g@g.com,3,2,2,2,3,3,2,3,2,2,2,3,2,31,2,1,1,2,1,2,1,2,1,13,즉각적인 도움이 필요한 상황,중증 우울
kjhw4,123456,xxx,male,28,010-4567-8980,h@h.com,4,3,3,3,2,1,2,2,1,2,0,0,0,23,2,1,1,1,0,0,0,0,0,5,모니터링이 필요한 상황,경증 우울
kjhe464,123456,yyy,female,56,010-5678-9091,i@i.com,3,2,2,3,1,1,3,1,2,3,3,1,3,28,1,1,0,1,0,0,0,0,0,3,즉각적인 도움이 필요한 상황,정상
ljh43k6j,123456,zzz,female,63,010-6789-0202,j@j.com,2,3,2,2,2,0,3,2,0,3,0,0,0,19,1,1,1,1,0,0,0,0,0,4,모니터링이 필요한 상황,정상
mmejh35,123456,aaa,female,60,010-7890-1313,k@k.com,1,1,2,2,3,1,4,0,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,3,모니터링이 필요한 상황,정상
powerjs4,123456,bbb,female,58,010-8901-2424,l@l.com,2,2,2,2,2,2,2,2,2,2,2,2,2,26,1,1,1,1,1,1,1,1,1,9,모니터링이 필요한 상황,경증 우울
